Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM,outlier_naive_bayes
,2016.0,,,,,,,,170.0,0.0,24.0,12.1,350.0,303.0,0.71759693,10.728582,24.391732,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,17.0,16.4,351.0,304.0,0.711986982,10.781948,24.591586,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,15.0,17.5,352.0,305.0,0.708877205,10.441516,24.50721,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,3.0,18.0,353.0,306.0,0.702268293,10.335941,24.661305,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,0.0,12.1,354.0,307.0,0.696161626,10.407525,24.813063,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,0.0,14.5,355.0,308.0,0.690557202,10.327453,24.915228,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,0.0,12.3,356.0,309.0,0.69141566,10.286636,24.957461,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,7.0,7.0,11.6,357.0,310.0,0.697197121,10.370898,25.069369,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,7.0,18.2,360.0,313.0,0.695695294,10.258598,25.299517,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,3.0,10.0,10.2,361.0,314.0,0.693378903,10.122251,25.257854,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,4.0,11.0,8.8,362.0,315.0,0.695538515,10.066848,25.331204,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,1.0,11.0,6.7,363.0,316.0,0.692708831,10.05328,25.379766,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,3.0,7.0,7.4,364.0,317.0,0.690414537,10.117643,25.485736,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,3.0,7.0,8.4,365.0,318.0,0.693026675,10.046262,25.441464,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,11.0,18.0,8.4,366.0,319.0,0.719961509,10.076196,25.401952,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,11.0,18.0,8.4,367.0,320.0,0.726050685,10.221821,25.421431,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,10.0,25.0,11.5,368.0,321.0,0.71432424,10.110016,25.414877,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,10.0,24.0,8.4,369.0,322.0,0.744598549,10.209792,25.303983,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,50.0,11.4,370.0,323.0,0.73463912,10.449319,25.271798,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,50.0,13.9,371.0,324.0,0.723650084,10.40089,25.167105,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,3.0,50.0,16.7,372.0,325.0,0.711850427,10.410253,25.12051,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,39.0,12.8,373.0,326.0,0.708610525,10.27002,25.130255,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,39.0,10.7,374.0,327.0,0.713814859,11.230765,26.044792,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,29.0,10.3,1.0,328.0,0.715776704,12.131052,26.726304,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,9.0,38.0,14.5,2.0,329.0,0.72866086,13.055961,27.588384,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,13.0,35.0,11.5,7.0,334.0,0.726386076,16.862271,30.328304,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,35.0,13.4,8.0,335.0,0.72215826,17.509092,31.006591,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,26.0,12.5,9.0,336.0,0.715709013,17.99483,31.716648,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,25.0,13.4,10.0,337.0,0.711726794,18.587009,32.614436,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,16.0,14.9,11.0,338.0,0.705806899,18.951699,33.316592,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,13.0,16.9,12.0,339.0,0.698194013,19.350649,34.167561,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,0.0,16.4,13.0,340.0,0.693822188,19.685391,34.921614,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,0.0,16.3,14.0,341.0,0.705382591,19.546187,35.748473,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,0.0,19.3,15.0,342.0,0.695790422,19.303343,36.401746,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,22.0,22.0,18.0,345.0,0.69710054,18.851573,36.94718,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,22.0,23.6,19.0,346.0,0.69710054,18.269931,37.28182,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,1.0,22.0,20.7,22.0,349.0,0.669027037,15.967535,37.075366,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,1.0,18.8,25.0,352.0,0.651092738,13.967544,35.840732,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,3.0,1.0,19.2,26.0,353.0,0.639980418,13.325252,34.906365,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,4.0,18.4,27.0,354.0,0.641424012,12.777902,34.131217,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,1.0,7.0,13.2,30.0,357.0,0.628384499,11.030353,31.760266,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,7.0,14.6,31.0,358.0,0.621430422,10.725491,31.44769,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,1.0,17.7,35.0,362.0,0.604228819,6.976408,24.390013,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,2.0,1.0,20.5,36.0,363.0,0.600191625,6.355009,23.092682,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,13.0,3.0,22.9,37.0,364.0,0.638541655,5.974499,21.327125,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,13.0,18.4,38.0,365.0,0.702276093,5.544226,19.730214,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,35.0,22.1,39.0,0.0,0.722993308,13.853105,26.430616,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,35.0,22.9,40.0,1.0,0.695076371,19.415195,31.677918,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,35.0,23.6,41.0,2.0,0.682726739,,34.958796,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,35.0,25.3,42.0,3.0,0.665599653,,37.37692,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,35.0,20.4,43.0,4.0,0.660617293,,38.011125,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,2.0,33.0,21.2,44.0,5.0,0.649433061,,41.130203,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,2.0,24.0,21.1,45.0,6.0,0.638248829,,44.881624,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,2.0,22.3,46.0,7.0,0.627064596,,49.408575,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,2.0,21.9,47.0,8.0,0.615880363,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,1.0,2.0,23.9,48.0,9.0,0.604696131,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,1.0,3.0,24.0,49.0,10.0,0.593511898,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,3.0,17.3,50.0,11.0,0.587663236,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,3.0,17.3,51.0,12.0,0.582787095,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,1.0,18.6,52.0,13.0,0.572396722,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,4.0,1.0,18.5,53.0,14.0,0.567648928,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,4.0,5.0,17.2,54.0,15.0,0.565966986,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,5.0,18.2,55.0,16.0,0.557557967,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,4.0,19.8,56.0,17.0,0.542812342,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,4.0,23.3,57.0,18.0,0.546265211,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,4.0,23.8,58.0,19.0,0.534295001,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,3.0,4.0,24.0,59.0,20.0,0.528553768,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,4.0,7.0,24.1,60.0,21.0,0.536618189,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,1.0,4.0,20.9,61.0,22.0,0.53398592,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,4.0,21.1,62.0,23.0,0.515314875,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,7.0,4.0,23.2,63.0,24.0,0.504524363,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,12.0,11.0,25.0,64.0,25.0,0.499222535,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,16.0,23.8,65.0,26.0,0.523371699,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,32.0,24.5,66.0,27.0,0.55985047,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,2.0,29.0,20.3,67.0,28.0,0.563165025,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,2.0,30.0,19.0,68.0,29.0,0.550520424,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,30.0,20.4,69.0,30.0,0.507165721,,,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,15.0,30.0,24.5,70.0,31.0,0.489599609,20.20219,51.036064,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,15.0,38.0,23.0,71.0,32.0,0.526338825,18.099831,48.254095,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,33.0,24.1,72.0,33.0,0.480714588,15.670996,45.718617,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,7.0,17.0,23.8,73.0,34.0,0.467528083,13.93997,42.272123,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,7.0,24.0,26.6,74.0,35.0,0.467919842,12.657927,40.561914,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,22.0,25.6,75.0,36.0,0.445634558,10.34838,37.365378,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,22.0,24.4,76.0,37.0,0.47325301,8.945534,33.475616,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,50.0,26.0,77.0,38.0,0.482097861,8.320971,32.05031,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,35.0,23.5,78.0,39.0,0.522228693,7.838118,30.589343,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,35.0,23.4,79.0,40.0,0.506461673,7.054976,28.904299,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,5.0,35.0,22.5,80.0,41.0,0.521106238,6.55684,27.034157,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,8.0,33.0,21.0,81.0,42.0,0.502294322,5.98479,25.147373,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,36.0,19.1,82.0,43.0,0.548795094,5.285435,22.982181,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,55.0,21.1,83.0,44.0,0.532125437,4.719591,21.273091,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,27.0,24.7,87.0,48.0,0.465674478,3.397896,17.326851,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,22.0,24.8,88.0,49.0,0.463991939,3.164869,16.706654,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,19.0,21.9,89.0,50.0,0.508959534,3.024353,16.219259,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,0.0,20.8,90.0,51.0,0.538250903,3.020641,15.876873,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,0.0,21.1,91.0,52.0,0.527683892,3.022649,15.605452,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,0.0,21.8,92.0,53.0,0.512926574,3.020375,15.38302,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,0.0,24.6,93.0,54.0,0.501306139,3.057711,15.240486,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,0.0,26.7,94.0,55.0,0.49138659,3.086562,15.137751,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,8.0,0.0,26.6,95.0,56.0,0.47025227,3.254556,14.94776,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,8.0,24.0,96.0,57.0,0.591403687,3.226158,14.494222,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,58.0,23.2,97.0,58.0,0.683574566,3.121004,14.151129,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,58.0,20.7,98.0,59.0,0.662551722,3.018105,13.822276,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,,23.0,99.0,60.0,0.733917691,2.969621,13.557091,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,,22.5,100.0,61.0,0.734724824,2.926893,13.337435,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,1.0,,21.8,101.0,62.0,0.717739126,2.850299,13.18668,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,1.0,,22.4,102.0,63.0,0.710550548,2.777434,13.078334,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,,21.9,103.0,64.0,0.715720875,2.728917,12.943788,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,,19.0,104.0,65.0,0.723123139,2.625551,12.831044,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,,18.1,105.0,66.0,0.721694932,2.527226,12.743476,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,56.0,19.3,106.0,67.0,0.71826679,2.446555,12.695467,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,23.0,21.6,107.0,68.0,0.715397457,2.384402,12.663905,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,2.0,22.0,23.3,108.0,69.0,0.711410505,2.347298,12.637025,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,2.0,24.0,21.4,109.0,70.0,0.707982362,2.319528,12.62908,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,23.0,20.7,110.0,71.0,0.70455422,2.48278,12.566381,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,15.0,17.4,116.0,77.0,0.640596114,3.649853,12.939003,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,15.0,17.7,117.0,78.0,0.623789126,3.869366,13.055927,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,1.0,18.5,118.0,79.0,0.612116949,4.077472,13.18116,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,1.0,21.8,119.0,80.0,0.596199222,4.295441,13.342463,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,1.0,26.1,120.0,81.0,0.587090652,4.53167,13.563911,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,1.0,0.0,26.9,121.0,82.0,0.572579576,4.76267,13.808093,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,6.0,1.0,23.6,122.0,83.0,0.570160841,4.991956,13.965413,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,9.0,6.0,21.7,123.0,84.0,0.572129075,5.225489,14.108807,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,10.0,19.3,124.0,85.0,0.621594876,5.501127,14.137019,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,12.0,22.0,16.8,125.0,86.0,0.677010266,5.731338,14.209821,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,22.0,17.0,126.0,87.0,0.64203517,5.912092,14.31948,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,22.0,19.7,127.0,88.0,0.62186499,6.079072,14.4732,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,22.0,18.7,128.0,89.0,0.62720056,6.220036,14.626842,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,21.0,16.7,129.0,90.0,0.610799234,6.340907,14.781651,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,16.0,18.5,130.0,91.0,0.606797557,6.451564,14.963101,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,12.0,12.0,21.2,131.0,92.0,0.655014998,6.71797,15.002182,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,12.0,12.0,19.5,132.0,93.0,0.666551626,6.924395,15.087696,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,12.0,19.1,133.0,94.0,0.651491789,7.082943,15.236732,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,12.0,21.4,134.0,95.0,0.637604054,7.214203,15.425452,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,12.0,19.4,135.0,96.0,0.629784885,7.32175,15.62239,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,12.0,20.9,136.0,97.0,0.624153354,7.412357,15.853156,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,12.0,19.0,137.0,98.0,0.62048108,7.487428,16.041556,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,12.0,16.4,138.0,99.0,0.609225615,7.551908,16.231499,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,0.0,17.2,139.0,100.0,0.604559902,7.609856,16.426386,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,4.0,0.0,16.9,140.0,101.0,0.612518419,7.687699,16.576319,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,4.0,4.0,14.4,141.0,102.0,0.609009662,7.742464,16.735439,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,9.0,4.0,12.6,142.0,103.0,0.599919738,7.80458,16.86744,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,4.0,45.0,15.0,147.0,108.0,0.730579953,8.760553,16.895566,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,41.0,16.5,148.0,109.0,0.728894559,8.867709,17.00866,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,9.0,41.0,19.1,149.0,110.0,0.704660943,9.071474,17.056519,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,12.0,48.0,18.7,150.0,111.0,0.743022021,9.251714,17.105238,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,3.0,24.0,18.3,151.0,112.0,0.749262046,9.383497,17.204125,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,21.0,10.0,152.0,113.0,0.726550355,9.457736,17.284905,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,16.0,9.3,153.0,114.0,0.706164223,9.516373,17.392459,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,12.0,10.4,154.0,115.0,0.695180549,9.550903,17.515366,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,12.0,14.8,155.0,116.0,0.690235448,9.568217,17.686952,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,12.0,15.5,156.0,117.0,0.686777054,9.745714,17.69091,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,21.0,9.4,157.0,118.0,0.725977772,9.847792,17.727482,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,18.0,8.4,158.0,119.0,0.72948648,9.921895,17.791233,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,18.0,14.0,159.0,120.0,0.738190537,9.976765,17.900497,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,13.0,18.0,17.7,160.0,121.0,0.746894595,10.153423,17.909631,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,13.0,31.0,20.8,161.0,122.0,0.755598653,10.309395,17.985277,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,31.0,20.5,162.0,123.0,0.756186429,10.405958,18.09004,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,31.0,14.1,163.0,124.0,0.73863747,10.458033,18.22835,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,1.0,13.0,12.3,164.0,125.0,0.742081716,10.506432,18.328392,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,1.0,14.0,8.3,165.0,126.0,0.745525963,10.538858,18.42514,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,14.0,7.5,166.0,127.0,0.74897021,10.557171,18.530751,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,14.0,12.1,167.0,128.0,0.752414456,10.559074,18.673775,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,1.0,9.6,168.0,129.0,0.755858703,10.56239,18.794754,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,1.0,5.6,169.0,130.0,0.775911388,10.563697,18.90761,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,1.0,4.4,170.0,131.0,0.795964072,10.651098,18.918469,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,,20.0,5.4,171.0,132.0,0.816016757,10.726988,18.940361,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,2.0,21.0,9.7,172.0,133.0,0.802670234,10.788732,18.996316,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,21.0,16.8,173.0,134.0,0.798413636,10.691558,19.067564,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,11.0,21.0,10.1,174.0,135.0,0.798752363,10.788081,19.09074,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,8.0,32.0,6.7,175.0,136.0,0.79909109,10.851056,19.136837,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,3.0,19.0,8.3,179.0,140.0,0.814627864,10.904377,19.465071,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,19.0,10.8,180.0,141.0,0.793978375,10.915391,19.59475,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,19.0,10.1,181.0,142.0,0.785945326,10.917459,19.732614,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,8.0,10.7,182.0,143.0,0.778686014,10.780594,19.834624,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,1.0,8.0,9.9,183.0,144.0,0.771616412,10.777609,19.967513,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,1.0,9.0,8.4,184.0,145.0,0.764550609,10.775004,20.093629,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,4.0,10.5,185.0,146.0,0.752288929,10.642565,20.199224,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,1.0,8.1,186.0,147.0,0.730691727,10.644872,20.309655,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,1.0,2.9,187.0,148.0,0.728820074,10.650542,20.401142,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,1.0,6.7,188.0,149.0,0.719614923,10.647628,20.514501,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,1.0,8.3,189.0,150.0,0.713296962,10.444609,20.567339,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,1.0,8.0,190.0,151.0,0.701619261,10.443605,20.686353,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,0.0,7.2,191.0,152.0,0.70329913,10.444025,20.798496,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,0.0,11.3,192.0,153.0,0.700035972,10.436655,20.932031,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,6.0,0.0,15.9,193.0,154.0,0.700679636,10.360386,20.979109,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,15.0,-0.4,196.0,157.0,0.74054899,10.427353,21.072234,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,15.0,-1.3,197.0,158.0,0.753838774,10.389634,21.098682,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,15.0,15.0,1.5,198.0,159.0,0.802945477,10.404491,21.087764,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,1.0,28.0,-7.1,218.0,179.0,0.788535175,10.756168,21.370339,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,4.0,28.0,-9.3,219.0,180.0,0.790873556,10.746662,21.3879,62.5,637.5,1.174072,
,2016.0,,,,,,,,170.0,0.0,32.0,-11.6,220.0,181.0,0.792092222,10.729709,21.403045,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,0.0,35.0,-4.5,251.0,212.0,0.691893556,11.044827,21.650223,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,14.0,35.0,-2.0,252.0,213.0,0.681118688,11.085447,21.654797,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,,48.0,3.2,253.0,214.0,0.670343822,11.118611,21.641933,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,13.0,48.0,1.7,254.0,215.0,0.690201565,11.138165,21.63407,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,0.0,32.0,2.0,255.0,216.0,0.718509068,11.152272,21.615844,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,9.0,27.0,2.5,256.0,217.0,0.721859624,11.115867,21.593951,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,9.0,36.0,9.8,257.0,218.0,0.725210182,11.188435,21.63964,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,0.0,36.0,4.2,258.0,219.0,0.728560738,11.174613,21.66931,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,4.0,36.0,4.5,259.0,220.0,0.731911294,11.179538,21.680089,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,4.0,26.0,3.3,260.0,221.0,0.735261852,11.127466,21.657214,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,1.0,13.0,3.0,261.0,222.0,0.738612408,11.182327,21.69659,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,5.0,14.0,0.8,262.0,223.0,0.741962964,11.191148,21.70682,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,4.0,18.0,-1.9,263.0,224.0,0.745313522,11.187974,21.721675,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,0.0,9.0,-2.6,264.0,225.0,0.748664078,11.19084,21.736928,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,2.0,9.0,-3.7,265.0,226.0,0.752014634,11.183588,21.754129,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,4.0,11.0,-6.3,266.0,227.0,0.755365192,11.189282,21.759715,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,8.0,9.0,-1.6,267.0,228.0,0.758715748,11.138563,21.774618,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,7.0,15.0,-0.2,268.0,229.0,0.758715748,11.178317,21.809084,62.5,637.5,1.174072,
,2017.0,,,,,,,,170.0,1.0,15.0,-7.6,269.0,230.0,0.759206944,11.140153,21.815348,62.5,637.5,1.174072,
