Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM,Outlier
4/8/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.06647239033917313,0.48123292138736623,1.1707710541043679,0.20046800588598698,-1.3183650639172892,1.019296933204225,0.6796258168087529,1.230629999118806,-0.05854482788829381,-0.030686981758002073,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/9/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.1962453696701518,0.48123292138736623,0.2763062188527661,0.4112771679262225,-1.5713151227700015,1.0261990454726488,0.6866249116111632,1.3198008464181066,-0.05320778100738278,-0.029833982077729176,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/10/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.01781002610386999,0.48123292138736623,0.3756912005473885,0.3269535031101283,-1.265667134989641,1.0331011577410727,0.6936240064135735,1.2838428517828802,-0.046068540396929585,-0.029447411084799625,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/11/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.11610454605986782,0.48123292138736623,0.8726161090205006,0.8328954920066935,-0.5489753015736233,1.0400032700094965,0.7006231012159837,1.3238006680153855,-0.04512847967866547,-0.029839836155428883,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/12/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.11628045565438581,0.48123292138736623,0.972001090715123,0.9172191568227877,-0.9705587329948102,1.0469053822779204,0.707622196018394,1.2061422332665457,-0.04608825333466515,-0.029249018410203782,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/13/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.09414066726778338,0.48123292138736623,-0.22061868962034606,0.9172191568227877,-0.7492274314986871,1.053807494546344,0.7146212908208043,1.1571037731223797,-0.047496034302170254,-0.030036412047290333,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/14/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.19530093072924729,0.48123292138736623,-0.5187736347042133,0.2426298382940341,-0.40142110057620806,1.060709606814768,0.7216203856232146,1.1197646738255456,-0.050951188662303484,-0.02803419635513866,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/15/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.17172663118114642,0.48123292138736623,-0.5187736347042133,0.20046800588598698,-0.03253559808266953,1.0676117190831917,0.7286194804256249,1.0984634293916422,-0.05565688251003576,-0.02443898518852036,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/16/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.25302448737793454,0.48123292138736623,-0.5187736347042133,-0.09466482097034276,0.4206665906951062,1.0745138313516156,0.7356185752280351,1.0654302793844863,-0.05154750502880391,-0.016370289708527934,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/17/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.20911046134971145,0.48123292138736623,-0.5187736347042133,-0.17898848578643697,0.5366020343359328,1.0814159436200395,0.7426176700304454,1.0471189278122783,-0.0777620160412596,-0.01977679770846708,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/18/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.2458798484439687,0.48123292138736623,-0.5187736347042133,-0.6849304746830023,0.5892999632635811,1.088318055888463,0.7496167648328557,1.0082035614880114,-0.08589167776559813,-0.013555528031655868,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/19/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.21148167099627685,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,-0.03253559808266953,1.095220168156887,0.7566158596352659,0.9722455727411015,-0.08037944755129506,-0.007428609938184092,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/20/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.26222290754066874,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,0.22041446077004262,1.1021222804253108,0.7636149544376762,0.9392449497949169,-0.08654528485739242,-0.003303907536863989,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/21/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.17964598226220477,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,-0.011456426511610072,1.1090243926937347,0.7706140492400865,0.9442998222979849,-0.0896883433712672,-0.00159883675416002,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/22/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.2153989064646182,0.48123292138736623,0.17692123715814362,-0.5162831450508139,-0.08523352701031787,1.1159265049621585,0.7776131440424967,0.9783428951524071,-0.08319986071707618,0.002919219295631312,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/25/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.11951506235774416,0.48123292138736623,-0.5187736347042133,-0.5162831450508139,0.6103791348346405,1.1366328417674298,0.7986104284497276,0.9694996622782706,-0.09184737207528812,0.012210972912418261,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/26/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.12173775014051434,0.48123292138736623,-0.22061868962034606,-0.3897976478266725,-0.2327877280077333,1.1435349540358537,0.8056095232521379,0.9558600186704826,-0.10234659051837004,0.010528914711016468,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/27/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.11142890310691905,0.48123292138736623,-0.12123370792572363,-0.34763581541862537,-0.38034192900514857,1.1504370663042776,0.8126086180545481,0.9685764978879817,-0.10661282446119295,0.013490270568079422,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/28/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.11694103611205227,0.48123292138736623,-0.4193886530095909,-0.34763581541862537,-0.6016732305012716,1.1573391785727014,0.8196077128569584,0.951914422580894,-0.10765761016117703,0.015450861749138591,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/29/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.13486039255617643,0.48123292138736623,-0.22061868962034606,-0.5162831450508139,-0.527896130002564,1.164241290841125,0.8266068076593687,0.9384048931053054,-0.10270142339761003,0.019729183223889148,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/30/16,1.1266893998058587,BCSE_KBS,Building,R1,April,Corn,Annual,-0.13947259774369328,0.48123292138736623,-0.22061868962034606,-0.5162831450508139,-0.4225002721472673,1.171143403109549,0.8336059024617789,0.9537859886864755,-0.10819802186831803,0.01794179199684229,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/1/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,-0.09891296355549721,0.48123292138736623,0.5744611639366333,-0.052502988562295655,-0.4225002721472673,1.1780455153779728,0.8406049972641892,1.1123868192003836,-0.10589299421919333,0.016346576010144748,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/2/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,-0.08396341398723561,0.48123292138736623,0.5744611639366333,-0.052502988562295655,-0.4225002721472673,1.1849476276463966,0.8476040920665995,1.1482418154014133,-0.09467933579052364,0.01713300069643949,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/3/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,-0.1426973636057092,0.48123292138736623,0.4750761822420109,0.2426298382940341,-0.0957731127958475,1.1918497399148205,0.8546031868690098,1.079192794495041,-0.10328873033553591,0.016868396384412444,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/4/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,-0.0028206178032546656,0.48123292138736623,0.4750761822420109,0.20046800588598698,-0.4225002721472673,1.198751852183244,0.8616022816714201,1.2574575111305581,-0.09560561285310538,0.01239127850556938,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/5/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,0.006109896490760908,0.48123292138736623,2.06523588935597,1.2966756484952116,-0.10631269858137714,1.205653964451668,0.8686013764738303,1.1988132398926394,-0.07716115645864056,0.011091875120980905,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/6/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,-0.06941406213286187,0.48123292138736623,2.363390834439837,1.2966756484952116,0.15717694605686464,1.2125560767200918,0.8756004712762406,1.1341063166516334,-0.08089036685549568,0.006865109902937423,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/7/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,-0.17366339976947312,0.48123292138736623,-0.22061868962034606,1.2966756484952116,0.4522853480516953,1.2194581889885157,0.8825995660786509,1.0646262003093814,-0.08016938155855052,0.004983932313846138,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/8/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,-0.18680902136387065,0.48123292138736623,-0.5187736347042133,0.8328954920066935,0.04124150241603828,1.2263603012569395,0.8895986608810611,1.045548631537891,-0.09096783623616517,0.0053773667082166144,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/9/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,-0.08006995128895021,0.48123292138736623,-0.5187736347042133,0.8328954920066935,-0.18008979908008496,1.2332624135253631,0.8965977556834714,1.0761933978903313,-0.016986951998896802,0.0422999229652138,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/10/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,-0.22732952735347425,0.48123292138736623,-0.5187736347042133,0.4112771679262225,-0.2222481422222035,-1.341225462596719,0.9035968504858817,1.0877453623962041,0.05233844477893467,0.06981457262927168,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/11/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,-0.18254067979058483,0.48123292138736623,0.3756912005473885,0.7907336595986464,0.22041446077004262,-1.3343233503282952,0.9105959452882919,1.163611352217071,0.1235598257478782,0.10461928506631045,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/16/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,-0.04392664974486159,0.48123292138736623,0.7732311273258782,0.6642481623745051,-0.0957731127958475,-1.2998127889861761,0.9455914193003433,1.1502167037986053,0.4166596383736604,0.2152379372801316,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/17/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,-0.08153248553172376,0.48123292138736623,-0.5187736347042133,0.6642481623745051,0.10447901712921627,-1.2929106767177523,0.9525905141027536,1.1253219846085785,0.4664672246980588,0.24262238418155802,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/18/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,0.03272527063138272,0.48123292138736623,-0.5187736347042133,0.28479167070208117,0.009622745059449194,-1.2860085644493284,0.9595896089051639,1.0873467763563447,0.5038708299706779,0.27128947969346684,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/19/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,-0.1275824837177832,0.48123292138736623,-0.5187736347042133,0.2426298382940341,0.10447901712921627,-1.2791064521809048,0.9665887037075741,1.0638982100615513,0.5494707821398187,0.3075358294167222,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/20/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,-0.16077505705445133,0.48123292138736623,-0.5187736347042133,-0.13682665337838987,0.2625728039121613,-1.272204339912481,0.9735877985099844,1.0290399939851078,0.577553248010044,0.3358839382534211,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/21/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,-0.12492627054556338,0.48123292138736623,-0.5187736347042133,-0.26331215060253116,0.47336451962275455,-1.265302227644057,0.9805868933123947,0.9842129108774964,0.6082738593756595,0.37024006684686295,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/22/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,0.05266885477811852,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,0.4206665906951062,-1.2584001153756332,0.9875859881148049,0.9584702211003302,0.6340502195454771,0.40068341065171437,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/23/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,0.0434023218130682,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,0.41012700490957676,-1.2514980031072094,0.9945850829172153,1.0265415341396265,0.62333100163712,0.4340661474290173,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/24/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,-0.059929631559905265,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,0.726314578475467,-1.2445958908387857,1.0015841777196255,0.9700598060610437,0.6046311240923864,0.4604407053678185,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/27/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,0.614956536753349,0.48123292138736623,1.6676959625774803,0.11614434106989276,1.010883394684768,-1.2238895540335142,1.0225814621268563,0.9777741956455952,0.5698431792455529,0.4824614847889671,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/28/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,0.2027436961399518,0.48123292138736623,-0.5187736347042133,0.11614434106989276,1.179516767253243,-1.2169874417650903,1.0295805569292664,0.9777741956455952,0.5250546146737538,0.49597188866091707,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/31/16,1.1266893998058587,BCSE_KBS,Building,R1,May,Corn,Annual,-0.004467753401822342,0.48123292138736623,-0.4193886530095909,0.11614434106989276,0.8738687794728822,-1.196281104959819,1.0505778413364972,0.8124685215421386,0.34776168892930565,0.48763673171321337,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/3/16,1.1266893998058587,BCSE_KBS,Building,R1,June,Corn,Annual,-0.26222290754066874,0.48123292138736623,-0.5187736347042133,-0.7692541394990965,0.6736166495478185,-1.1755747681545474,1.071575125743728,0.7068656907957247,0.1937550559032908,0.43779091539107295,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/4/16,1.1266893998058587,BCSE_KBS,Building,R1,June,Corn,Annual,-0.008272507140057745,0.48123292138736623,-0.22061868962034606,-0.7692541394990965,0.7157749926899372,-1.1686726558861238,1.0785742205461384,0.6414328323293866,0.14429621916875296,0.40006776354245266,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/5/16,1.1266893998058587,BCSE_KBS,Building,R1,June,Corn,Annual,-0.03981117468715909,0.48123292138736623,-0.5187736347042133,-0.6427686422749551,0.6314583064056997,-1.1617705436177,1.0855733153485487,0.6499331708621908,0.10214826420956089,0.3687727523646667,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/8/16,1.1266893998058587,BCSE_KBS,Building,R1,June,Corn,Annual,-0.06438567649255815,0.48123292138736623,-0.4193886530095909,-0.5162831450508139,0.08339984555815683,-1.1410642068124284,1.1065705997557795,0.5731523898372587,-0.032419410113963175,0.27305046701144053,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/9/16,1.1266893998058587,BCSE_KBS,Building,R1,June,Corn,Annual,-0.26222290754066874,0.48123292138736623,-0.5187736347042133,-0.5162831450508139,0.23095404655557225,-1.1341620945440047,1.1135696945581897,0.5322045827092221,-0.05589490083245988,0.260430851900639,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/13/16,1.1266893998058587,BCSE_KBS,Building,R1,June,Corn,Annual,-0.1848922844698145,0.48123292138736623,-0.5187736347042133,-0.7692541394990965,0.557681205906992,-1.1065536454703093,1.1415660737678308,0.43091609799197705,-0.3445880248340534,-0.024508386288974282,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/14/16,1.1266893998058587,BCSE_KBS,Building,R1,June,Corn,Annual,-0.2278070005613787,0.48123292138736623,-0.3200036713149685,-0.7692541394990965,0.8527896079018229,-1.0996515332018855,1.1485651685702412,0.40714382149137673,-0.39243802403691613,-0.07688546543552194,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/15/16,1.1266893998058587,BCSE_KBS,Building,R1,June,Corn,Annual,-0.0943225212661103,0.48123292138736623,0.7732311273258782,-0.6849304746830023,1.105739666754535,-1.0927494209334618,1.1555642633726515,0.6329609402541401,-0.4217386878562678,-0.14816620930639324,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/16/16,1.1266893998058587,BCSE_KBS,Building,R1,June,Corn,Annual,0.20072457975107907,0.48123292138736623,2.760930761218327,-0.26331215060253116,0.6314583064056997,-1.085847308665038,1.1625633581750616,1.0082494903575938,-0.454871284958956,-0.2126382167100493,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/17/16,1.1266893998058587,BCSE_KBS,Building,R1,June,Corn,Annual,-0.13252291501725794,0.48123292138736623,1.6676959625774803,0.6642481623745051,1.021422980470298,-1.0789451963966141,-1.3921062447046881,1.1302390116197327,0.1849428337098588,0.05787677589221361,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/18/16,1.1266893998058587,BCSE_KBS,Building,R1,June,Corn,Annual,-0.13755276534141414,0.48123292138736623,-0.5187736347042133,0.6642481623745051,1.105739666754535,-1.0720430841281903,-1.3851071499022778,0.9658552476951268,0.6132441378095609,0.269725835353398,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
